epoch,step,train_loss,val_loss
9,989,0.02031075209379196,
9,990,0.01570776104927063,
9,991,0.016269687563180923,
9,992,0.010250798426568508,
9,993,0.014819413423538208,
9,994,0.01211361214518547,
9,995,0.009682864882051945,
9,996,0.010575526393949986,
9,997,0.010431493632495403,
9,998,0.01861332543194294,
9,999,0.01564345881342888,
9,999,,0.011313153430819511
